"tBodyAcc-correlation()-X,Y",tGravityAcc-mean()-X,tGravityAcc-max()-Y,tGravityAcc-max()-Z,tGravityAcc-min()-X,tGravityAcc-min()-Y,tGravityAcc-min()-Z,tGravityAcc-energy()-Y,"tGravityAcc-arCoeff()-X,3","tGravityAcc-arCoeff()-Y,3","tGravityAcc-arCoeff()-Z,2","tGravityAcc-arCoeff()-Z,4",tBodyGyro-max()-X,tBodyGyro-min()-X,"tBodyGyro-correlation()-Y,Z",tBodyAccMag-arCoeff()1,"fBodyAcc-bandsEnergy()-1,8","fBodyAccJerk-bandsEnergy()-1,24",fBodyGyro-maxInds-X,fBodyGyro-maxInds-Z,fBodyAccMag-std(),fBodyAccMag-energy(),"angle(Y,gravityMean)"
0.75638582,-0.17687302,0.72781735,0.60506131,-0.13679471,0.78218943,0.60739783,0.20357282,-0.55889438,-0.20398745,0.40892057,0.39858404,-0.87424273,0.83941744,0.70976342,-0.20942872,-0.99987123,-0.99995398,-1.0,-1.0,-0.98274872,-0.99968439,-0.5316021
0.22047079,-0.17397441,0.74567685,0.60809843,-0.22476016,0.79546605,0.5675786,0.2481939,-0.91519827,-0.39226628,0.76341932,0.75844232,-0.7522188,0.83274612,-0.23961118,-0.58792035,-0.98219379,-0.99842856,-1.0,-0.93103448,-0.83439113,-0.98417226,-0.55037021
-0.010971639,-0.15272345,0.74567685,0.5888254,-0.14813968,0.79664246,0.5675786,0.25870515,-0.8644157,-0.40237598,0.617903,0.61141314,-0.82880786,0.83181789,-0.31353561,-0.45083518,-0.9980599,-0.99860686,-0.66666667,-0.93103448,-0.91029038,-0.99470004,-0.55235462
0.51346021,-0.18744511,0.74525529,0.59772347,-0.1581101,0.79105069,0.57650488,0.23751085,-0.81944595,-0.555835,0.61679292,0.62539461,-0.83840044,0.83181789,-0.61069222,-0.18889275,-0.99919493,-0.99966305,-0.66666667,-1.0,-0.92592327,-0.99598874,-0.54410358
0.015055238,-0.20325423,0.73280886,0.59918669,-0.16240742,0.79076431,0.60529332,0.21819958,-0.66211813,-0.10241792,0.67999687,0.6837774,-0.88822106,0.84036418,-7.9536155e-05,0.36292239,-0.99997028,-0.99995245,-1.0,-0.93103448,-0.99463914,-0.99992089,-0.53743615
0.12085595,-0.20731142,0.72986528,0.59918669,-0.16267112,0.79076431,0.61372734,0.21690107,-0.40566618,0.010715698,0.43269219,0.4799473,-0.8847221,0.84126623,0.35983335,0.22700681,-0.99996482,-0.99996761,-1.0,-1.0,-0.99331859,-0.99989058,-0.53676042
0.53101688,-0.20715318,0.7339697,0.59897392,-0.16267112,0.79151571,0.60617902,0.22434444,-0.45127227,0.023619542,0.43408205,0.43303736,-0.8847221,0.83977476,0.89695445,-0.068177827,-0.99996318,-0.99998551,-1.0,-1.0,-0.98907273,-0.99983167,-0.53917669
0.40425786,-0.20691513,0.73401572,0.59988997,-0.16461096,0.79355709,0.60617902,0.23092194,-0.43893153,0.21407381,0.2390793,0.22633069,-0.886675,0.83977476,0.50177897,-0.064528779,-0.99996785,-0.99997716,-1.0,-1.0,-0.98825862,-0.99979709,-0.54123395
0.55656014,-0.20964037,0.73401572,0.60312818,-0.16603496,0.79191645,0.60618191,0.22570133,-0.36339203,0.094385423,-0.15351304,0.17243997,-0.88083482,0.84411953,0.6418483,0.12976349,-0.99995909,-0.99996446,-1.0,-1.0,-0.98580652,-0.99975604,-0.53854781
0.53421321,-0.21023723,0.73365979,0.60312818,-0.16603496,0.79191645,0.60734229,0.22343327,-0.30611999,-0.10186772,0.083284847,0.067917268,-0.88083482,0.84407251,0.85262069,0.17984072,-0.99994209,-0.99995203,-1.0,-1.0,-0.98633125,-0.99974543,-0.53797427
0.47881617,-0.20974306,0.73373371,0.60092277,-0.16738606,0.79247239,0.60730254,0.22911701,-0.29079163,-0.33872488,0.28156687,0.2697564,-0.88524477,0.84407251,0.79378021,0.089949265,-0.99995696,-0.99992644,-1.0,-1.0,-0.98705993,-0.99978471,-0.54077042
0.64832703,-0.21227345,0.73373371,0.600703,-0.16869506,0.79254793,0.60730254,0.22612107,-0.0039626998,-0.070053678,0.35014156,0.34170773,-0.87755167,0.84609585,0.62518807,0.1430984,-0.99992833,-0.99993662,-1.0,-1.0,-0.9839424,-0.9997275,-0.53946098
0.44202792,-0.21128635,0.73818962,0.600703,-0.16869506,0.79254793,0.60018557,0.22980346,-0.29015351,0.39784714,0.46268605,0.45274947,-0.87755167,0.83773991,0.87895578,0.073456104,-0.99995491,-0.99995713,-1.0,-1.0,-0.97530748,-0.99951254,-0.54063018
0.77650924,-0.20618152,0.73860568,0.59806893,-0.16682084,0.79459993,0.59860818,0.24190815,-0.45502518,0.18172682,0.47593773,0.46274773,-0.88277506,0.83773991,0.85867805,-0.0033597703,-0.99983012,-0.99994521,-1.0,-1.0,-0.97834869,-0.99960082,-0.54570265
0.62183065,-0.21194009,0.73384844,0.60216373,-0.16771843,0.7920121,0.60591865,0.22262028,-0.36310005,-0.023393855,0.33542871,0.32506253,-0.88169669,0.84720407,0.6780994,0.20338001,-0.99994073,-0.9999728,-1.0,-1.0,-0.98197363,-0.99971034,-0.53795073
0.3178196,-0.21034452,0.73803849,0.60216373,-0.16771843,0.7920121,0.60093972,0.22836984,-0.35372133,0.10757354,0.23331655,0.22737761,-0.88169669,0.84760526,0.50453604,0.024810074,-0.99997588,-0.99996061,-1.0,-1.0,-0.98657961,-0.99977317,-0.53985279
0.51658495,-0.2028959,0.74453488,0.59821809,-0.16570153,0.79456131,0.58957001,0.24862629,-0.39601191,0.16460122,0.27696735,0.27148274,-0.88476394,0.83790131,0.80340921,-0.049554197,-0.99996742,-0.99997476,-1.0,-1.0,-0.98311482,-0.99972921,-0.54767168
0.83528243,-0.19705826,0.74474167,0.58458512,-0.15702428,0.80190384,0.58937479,0.26331397,-0.43693989,0.18312486,0.26761002,0.25247586,-0.88725955,0.83790131,0.76923814,-0.17946179,-0.99979119,-0.99996779,-1.0,-1.0,-0.97169435,-0.99945268,-0.55288356
0.2808135,-0.20176278,0.74474167,0.5983558,-0.16746148,0.7961307,0.58937479,0.25386301,-0.52926403,0.0034891522,0.3455235,0.33008758,-0.88615793,0.84082247,0.74711258,-0.19273141,-0.99993977,-0.99995956,-1.0,-1.0,-0.97066756,-0.99943775,-0.54846298
0.43161463,-0.21141371,0.74026283,0.60063537,-0.16985404,0.79238233,0.60016225,0.23297955,-0.5263942,-0.32131749,0.52532622,0.52437106,-0.88121533,0.8457617,0.7654555,0.12634561,-0.99993597,-0.99996064,-1.0,-1.0,-0.98823258,-0.99982585,-0.54079224
0.51171811,-0.21466828,0.73329497,0.60067158,-0.16985404,0.79234108,0.61002972,0.22398641,-0.51858233,-0.24334174,0.24275477,0.25363932,-0.86514192,0.84818649,-0.12981893,-0.0060214998,-0.99991523,-0.99983108,-0.93333333,-1.0,-0.97037116,-0.99921769,-0.53840427
0.1638507,0.92648822,-0.30472884,-0.094188513,0.93551124,-0.28210253,-0.12912662,-0.8540971,-0.7219223,-0.17155459,0.53941846,0.57911997,-0.24315649,0.6475954,0.2279377,-0.27316935,-0.76599421,-0.83405268,-0.93333333,-0.65517241,-0.48664257,-0.81437961,0.28454163
0.076168627,0.91971258,-0.30472884,-0.12060387,0.93318595,-0.27028836,-0.13335254,-0.85439082,-0.58813813,-0.29456603,0.32414699,0.36410916,-0.31409612,0.52795781,0.29205711,-0.32063333,-0.73265633,-0.75658053,-0.93333333,-0.65517241,-0.49662755,-0.83065774,0.28495103
0.091110243,0.91986592,-0.2890792,-0.12965459,0.93318595,-0.27028836,-0.13335254,-0.86095923,-0.58809427,-0.24331953,0.17903034,0.22692175,-0.31409612,0.50670061,0.34809872,0.080634526,-0.73800591,-0.70835248,-0.93333333,-0.65517241,-0.4855183,-0.80136213,0.28068348
0.17691358,0.92627364,-0.2890792,-0.12965459,0.93330571,-0.26432926,-0.1425149,-0.8647159,-0.63864738,-0.21601535,0.35200157,0.40386445,-0.40476901,0.50670061,0.3086589,0.096914795,-0.72940555,-0.74127498,-0.93333333,-0.65517241,-0.4569214,-0.78386031,0.27746808
0.12891797,0.92490547,-0.30291776,-0.1375782,0.9367813,-0.26757485,-0.1425149,-0.85621387,-0.53108345,-0.282772,0.38149591,0.43089405,-0.52532096,0.53687872,0.23320529,-0.1441045,-0.74103055,-0.72429693,-0.93333333,-0.65517241,-0.4910993,-0.81186855,0.28290827
0.074615775,0.91922977,-0.30822395,-0.14355464,0.936017,-0.27131517,-0.15017767,-0.85083822,-0.4194571,-0.13259596,0.34670588,0.4016043,-0.4965915,0.52255616,0.21761198,-0.36592626,-0.73023147,-0.69073763,-0.93333333,-0.65517241,-0.46149743,-0.79425598,0.2867913
0.086831317,0.91925888,-0.30786695,-0.14355314,0.936017,-0.27131517,-0.15017767,-0.85090859,-0.52816347,-0.19513181,0.38574323,0.43169693,-0.4965915,0.50591328,0.21632845,-0.28513851,-0.72176295,-0.70540439,-0.93333333,-0.65517241,-0.44275801,-0.79970188,0.28668518
0.0068017979,0.91959468,-0.30786695,-0.14355314,0.93367875,-0.27449443,-0.15696784,-0.85196556,-0.55602105,-0.28925077,0.46038819,0.50994659,-0.51179052,0.50591328,0.17645451,-0.22182383,-0.75221472,-0.75793328,-0.93333333,-0.65517241,-0.52167994,-0.83342717,0.28591487
-0.007759651,0.91574021,-0.31207637,-0.14437606,0.92958728,-0.27449443,-0.16180926,-0.8470534,-0.53854741,-0.24808113,0.49763053,0.54682638,-0.48844978,0.44973775,0.24604705,-0.2940724,-0.75712263,-0.78549764,-0.93333333,-0.65517241,-0.51366537,-0.83414285,0.28926652
0.0012284567,0.91201351,-0.30614667,-0.13864608,0.92434902,-0.27394284,-0.16180926,-0.85027718,-0.56667189,-0.30214284,0.60919627,0.65973914,-0.43203499,0.44973775,0.19106137,-0.17872663,-0.77007561,-0.7589942,-0.93333333,-0.65517241,-0.55249392,-0.8525092,0.28804973
0.11791689,0.91086437,-0.29752351,-0.13864608,0.92434902,-0.26468273,-0.15132998,-0.85602417,-0.62909418,-0.26760486,0.54369864,0.59422174,-0.43203499,0.4968632,0.25707921,-0.20864122,-0.75231573,-0.76144354,-0.93333333,-0.65517241,-0.52374875,-0.82958101,0.28477196
0.01179697,0.91923752,-0.28932607,-0.12247122,0.92669,-0.26775654,-0.15132998,-0.86116108,-0.62686191,-0.34321853,0.49190624,0.54416246,-0.43314904,0.4968632,0.19048601,-0.086350771,-0.76112075,-0.73121974,-0.93333333,-0.65517241,-0.51311934,-0.82193306,0.28056858
0.014042418,0.92667415,-0.28932607,-0.12247122,0.94206685,-0.27649159,-0.13085682,-0.85519226,-0.55086731,-0.32199252,0.40020607,0.46401846,-0.47854543,0.52229796,0.11500012,0.045425366,-0.79312719,-0.69797642,-0.93333333,-0.65517241,-0.55668381,-0.83859267,0.28356175
0.19087928,0.9262248,-0.29835751,-0.12509635,0.94249152,-0.27649159,-0.12971419,-0.85551307,-0.57987998,-0.2153862,0.30611999,0.36123102,-0.4820914,0.52229796,0.26632076,-0.058649443,-0.78453484,-0.75975983,-0.93333333,-0.65517241,-0.5199212,-0.82903927,0.28346679
0.1386611,0.92224003,-0.29835751,-0.12560686,0.93520055,-0.2609785,-0.13784796,-0.86537856,-0.56264323,-0.13471122,0.33773462,0.3979,-0.51712334,0.54450569,0.30441212,-0.16939691,-0.77612723,-0.77552009,-0.93333333,-0.65517241,-0.4664336,-0.80352946,0.27768478
0.21705866,0.93260051,-0.3005564,-0.052287893,0.94676668,-0.26950253,-0.13607589,-0.85963101,-0.59193775,-0.14043264,0.6265426,0.65625178,-0.34669773,0.61524548,0.22093397,-0.060853207,-0.73335265,-0.73866953,-0.93333333,-0.65517241,-0.51098502,-0.81464133,0.28067309
0.062571701,0.92337629,-0.3005564,-0.10838045,0.93042132,-0.27431404,-0.1487579,-0.85588974,-0.65052273,-0.22381628,0.53304696,0.59863268,-0.46790171,0.52256703,0.13322307,-0.23907085,-0.68205556,-0.70588608,-0.93333333,-0.65517241,-0.4899683,-0.80565153,0.28332094
-0.03873874,0.91551321,-0.30787688,-0.14676633,0.92690097,-0.27431404,-0.1487579,-0.85026227,-0.64325023,-0.31988429,0.30996514,0.38615692,-0.45734241,0.46826377,0.099159923,-0.25066946,-0.65864429,-0.68644327,-0.93333333,-0.65517241,-0.48645483,-0.8066498,0.28759707
-0.050601073,0.91351529,-0.30787688,-0.14686076,0.92690097,-0.27403594,-0.15007882,-0.85396547,-0.53283532,-0.32034647,0.37963076,0.45830223,-0.45734241,0.46826377,0.11491578,-0.15793315,-0.70377359,-0.68487879,-0.93333333,-0.93103448,-0.54277148,-0.83317788,0.28555637
-0.027032336,0.9130718,-0.30816362,-0.14737603,0.92848529,-0.26535647,-0.15725366,-0.85496003,-0.45237074,-0.082134892,0.30865065,0.37589516,-0.48528839,0.49493087,0.20760712,-0.15974784,-0.72047361,-0.67305102,-0.93333333,-0.93103448,-0.50901422,-0.81893872,0.28487145
-0.071452021,0.91104885,-0.30848571,-0.14748396,0.92743459,-0.27180909,-0.15725366,-0.85158414,-0.46664696,-0.087005015,0.35111537,0.41364021,-0.48528839,0.49024659,0.21592481,-0.2238952,-0.71169123,-0.67759898,-0.93333333,-0.5862069,-0.4978178,-0.80148119,0.28724413
-0.05637991,0.90866328,-0.31385444,-0.14748396,0.92024092,-0.27459805,-0.14816616,-0.84675818,-0.61170734,-0.1575143,0.42599603,0.49903807,-0.48627557,0.49024659,0.21355529,-0.14925578,-0.69983898,-0.67165573,-0.93333333,-0.93103448,-0.47945998,-0.79848857,0.29056215
-0.0023187156,0.91015208,-0.31141178,-0.13394961,0.92024092,-0.27459805,-0.14804805,-0.84725591,-0.71272526,-0.063543498,0.50216219,0.57510227,-0.38938162,0.49370585,0.22667381,-0.086395746,-0.75325347,-0.6962478,-0.93333333,-0.65517241,-0.46651894,-0.79721317,0.29021678
0.030999334,0.92058805,-0.30942961,-0.12735415,0.92323662,-0.27034846,-0.14668638,-0.85162703,-0.69135822,-0.045505253,0.39102567,0.4503736,-0.38938162,0.49370585,0.22832311,0.019983244,-0.72124059,-0.68276989,-0.93333333,-0.65517241,-0.52012898,-0.81876016,0.28652343
-0.0044320854,0.92734263,-0.30942961,-0.12735415,0.94395374,-0.27569916,-0.14034381,-0.84909577,-0.47004911,-0.31893858,0.39205996,0.46401827,-0.44496728,0.46592439,0.16582108,-0.079122745,-0.72112779,-0.67732419,-0.93333333,-0.65517241,-0.57561992,-0.85014379,0.28715354
0.051276429,0.92546848,-0.29031307,-0.13647405,0.94031649,-0.27569916,-0.14034381,-0.85224337,-0.56685089,-0.49720035,0.24892786,0.33077437,-0.39658086,0.46592439,0.24590598,-0.21975246,-0.70825313,-0.68047832,-0.93333333,-0.65517241,-0.57022771,-0.85247083,0.28526568
0.039309831,0.92614586,-0.29031307,-0.13446586,0.94031649,-0.26823957,-0.14193596,-0.86515944,-0.61244041,-0.46827534,0.34197088,0.4140469,-0.33550868,0.48376826,0.29365693,-0.17704862,-0.68881286,-0.67090868,-0.93333333,-0.5862069,-0.52077123,-0.82073548,0.27712855
-0.038780737,0.91949806,-0.29047912,-0.13446586,0.9293412,-0.27755265,-0.15473627,-0.85751309,-0.65075908,-0.50277827,0.44018337,0.50507045,-0.33550868,0.4598594,0.16232692,-0.21711206,-0.72684668,-0.69938934,-0.93333333,-0.5862069,-0.49121951,-0.82027356,0.28247218
-0.018780038,0.91398598,-0.31137127,-0.14895422,0.9293412,-0.28058025,-0.15473627,-0.8407782,-0.6232374,-0.42218967,0.26441929,0.33164943,-0.41976575,0.4598594,0.12408476,-0.11225119,-0.7658814,-0.72814614,-0.93333333,-0.5862069,-0.5378198,-0.83555234,0.29327369
-0.76124163,0.92473918,-0.24900556,-0.070425381,0.93434607,-0.23168803,-0.086444245,-0.90721445,-0.82379397,-0.64120323,0.69071633,0.7629991,-0.62246483,0.36077694,-0.1557623,-0.47333257,-0.35904191,-0.70330494,-0.93333333,-0.5862069,-0.1220373,-0.49849164,0.24843493
-0.80402336,0.93168814,-0.25039247,-0.070425381,0.93544802,-0.22837411,-0.077130985,-0.90166289,-0.82030932,-0.64099712,0.60122077,0.68195176,-0.55369444,0.17985952,-0.13164339,-0.48802237,-0.17629435,-0.63162568,-0.93333333,-0.5862069,-0.084403186,-0.45986588,0.25205267
-0.74336154,0.93858735,-0.26214538,-0.073539461,0.95042917,-0.22837411,-0.077745668,-0.89702983,-0.8060108,-0.52162729,0.46730204,0.52718447,-0.55369444,0.14526658,-0.10123033,-0.53575765,-0.24259887,-0.66191786,-1.0,-0.5862069,-0.22497144,-0.56963707,0.25485815
-0.69856273,0.93925745,-0.26111211,-0.07669143,0.95042917,-0.22206021,-0.077745668,-0.89976775,-0.76566244,-0.40980797,0.49112863,0.55756903,-0.35494006,0.14526658,-0.24942242,-0.45420061,-0.14737287,-0.60165814,-1.0,-0.5862069,-0.19998115,-0.49217117,0.25275408
-0.69919681,0.94565991,-0.23295674,-0.070983873,0.9558843,-0.22015642,-0.074490708,-0.90948797,-0.78744441,-0.59638707,0.57767703,0.65561283,-0.35494006,0.29525916,-0.23101069,-0.58252796,-0.16825968,-0.60716895,-1.0,-0.51724138,-0.17952728,-0.48599254,0.24431148
-0.69999581,0.94628669,-0.23295674,-0.062429203,0.94916322,-0.22431314,-0.073326807,-0.91256404,-0.83460079,-0.70904916,0.5684069,0.62085655,-0.24664291,0.29525916,-0.16395108,-0.53276089,-0.33084228,-0.67309227,-1.0,-0.65517241,-0.24970394,-0.57673995,0.24180766
-0.74318314,0.93882193,-0.23703615,-0.05889132,0.94916322,-0.22441638,-0.073326807,-0.90470803,-0.82223434,-0.65486685,0.65051101,0.70445208,-0.24664291,0.56358671,-0.32259839,-0.53063723,-0.14604437,-0.59713286,-0.6,-0.5862069,-0.09333103,-0.43657909,0.24902818
-0.73854787,0.94095389,-0.25739838,-0.05889132,0.9514633,-0.22441638,-0.061647533,-0.90270511,-0.71434161,-0.61240161,0.57634434,0.64695675,-0.36215079,0.56358671,-0.2467766,-0.55413326,-0.13657899,-0.56548882,-0.93333333,-0.72413793,0.011589661,-0.36328915,0.25049637
-0.58415024,0.90547375,-0.24946621,-0.07578399,0.9045546,-0.26026885,-0.20396004,-0.88346733,-0.86769995,-0.47148049,0.77683717,0.81501772,0.036949023,0.74886351,0.18695035,-0.60167632,-0.040694643,-0.56616659,-0.6,-0.93103448,-0.041476655,-0.37125485,0.26659611
-0.58402911,0.93111241,-0.24943938,-0.064368395,0.91869973,-0.23667876,-0.14523606,-0.90613842,-0.85495185,-0.5026333,0.65266862,0.69232906,0.036949023,0.31189742,0.028340007,-0.57364018,-0.021358603,-0.51043298,-1.0,-0.51724138,-0.0046107849,-0.35021352,0.24844726
-0.68255951,0.94310242,-0.24943938,-0.064368395,0.95303118,-0.23103323,-0.087113913,-0.90786438,-0.75010548,-0.57699062,0.44191078,0.5128813,-0.44590556,0.085374613,-0.18664592,-0.59072127,-0.16704709,-0.50698609,-1.0,-0.5862069,-0.073587783,-0.41357295,0.24604659
-0.67355203,0.94005772,-0.25099365,-0.069986706,0.95220387,-0.24090047,-0.087113913,-0.89332736,-0.7958644,-0.63843883,0.53170979,0.61124721,-0.44590556,0.085374613,-0.18240227,-0.50856833,-0.13266237,-0.58081522,-1.0,-0.51724138,-0.13344246,-0.50345385,0.25712639
-0.66236739,0.94030394,-0.26938944,-0.062442562,0.95213468,-0.24416775,-0.086988946,-0.88558724,-0.80594597,-0.52188964,0.5273875,0.60476269,-0.36777795,0.24527951,-0.20104102,-0.58091188,-0.17665638,-0.61784366,-1.0,-1.0,-0.14409503,-0.52363489,0.26297672
-0.72568599,0.9394499,-0.26938944,-0.062442562,0.94925481,-0.24748241,-0.062567117,-0.88096112,-0.81350933,-0.45865041,0.34531611,0.40958241,-0.31044484,0.36040213,-0.28957169,-0.52019492,-0.1230571,-0.56769353,-1.0,-0.17241379,-0.091658321,-0.4295769,0.26631634
-0.76571107,0.94234535,-0.27461219,-0.064576323,0.94925481,-0.24748241,-0.085965248,-0.87840489,-0.76903181,-0.50790524,0.57775379,0.63955338,-0.31044484,0.61428174,-0.12173576,-0.46758871,-0.0029599501,-0.50936933,-0.53333333,-0.37931034,-0.025582691,-0.34375073,0.2677298
-0.57733114,0.90467161,-0.28784987,-0.18185895,0.89295936,-0.35135096,-0.21836834,-0.791874,-0.83943425,-0.7036257,0.69021129,0.71072868,-0.29419256,0.92808967,0.54786488,-0.42201728,-0.56209607,-0.76367446,-0.73333333,-0.93103448,-0.31650723,-0.68156501,0.31818159
-0.60808945,0.88180252,-0.37907045,-0.18202486,0.88569896,-0.35135096,-0.19287975,-0.75049133,-0.86117343,-0.67467968,0.67256457,0.74066473,-0.29830968,0.84109952,0.60733932,-0.46628685,-0.49047059,-0.7440075,-0.6,-0.93103448,-0.27191362,-0.65739282,0.34303111
-0.65586888,0.86580642,-0.38936365,-0.18469133,0.8789853,-0.38317662,-0.19287975,-0.73921489,-0.76939298,-0.75905295,0.69782923,0.75704765,-0.14271589,0.84109952,0.60566558,-0.53859359,-0.67412383,-0.78377545,-1.0,-0.93103448,-0.27716311,-0.65504617,0.35077501
-0.59023591,0.86139447,-0.38936365,-0.18469133,0.87503464,-0.39596084,-0.18891565,-0.71338267,-0.7752397,-0.69212897,0.71869346,0.78133411,-0.14271589,0.52007491,0.49079181,-0.54594544,-0.57139006,-0.7493181,-1.0,-0.93103448,-0.25110416,-0.62388049,0.36267791
-0.4578886,0.86459997,-0.37906314,-0.18210028,0.87503464,-0.39596084,-0.19091073,-0.72923558,-0.7687011,-0.71322304,0.74361638,0.77995375,-0.46672966,0.52007491,0.36240949,-0.46236836,-0.53260934,-0.77479739,-0.86666667,-0.93103448,-0.27828484,-0.66687256,0.35501845
-0.51000335,0.8566275,-0.37906314,-0.18210028,0.85159354,-0.38052185,-0.22221905,-0.74310917,-0.82876566,-0.78518107,0.80863357,0.84654389,-0.50798373,0.53768759,0.29507059,-0.51043637,-0.61909849,-0.81114182,-0.8,-0.93103448,-0.37198156,-0.74370993,0.34990477
-0.55609788,0.83677904,-0.38322956,-0.20115665,0.844115,-0.38881299,-0.22493182,-0.7135385,-0.84701526,-0.73960485,0.74902057,0.79828778,-0.50798373,0.51042961,0.48591794,-0.59412142,-0.67740547,-0.83014323,-1.0,-0.93103448,-0.39814651,-0.75741045,0.36529871
-0.58467884,0.84134208,-0.38562098,-0.21832499,0.844115,-0.38881299,-0.22493182,-0.72831746,-0.82357813,-0.68766146,0.66329643,0.71565405,-0.81757256,0.47171192,0.452491,-0.72833217,-0.62271146,-0.81670766,-0.66666667,-0.93103448,-0.30954382,-0.70989185,0.35779476
-0.41302958,0.90763939,-0.31316691,-0.13249322,0.8977375,-0.32367162,-0.18306849,-0.81783952,-0.81601312,-0.71927344,0.70784089,0.73633576,0.082516028,0.30197827,0.41120249,-0.57613719,-0.56712676,-0.7337904,-1.0,-0.93103448,-0.26509624,-0.63868797,0.30620249
-0.60398981,0.88352398,-0.31582743,-0.17539027,0.87835679,-0.33076656,-0.18017393,-0.79569409,-0.8465474,-0.7228726,0.5561579,0.6315079,-0.80799181,0.30197827,0.42133735,-0.5380508,-0.50911587,-0.72928739,-0.93333333,-0.93103448,-0.21652281,-0.61581826,0.32115856
-0.48002274,0.85953522,-0.37081085,-0.17539027,0.86600268,-0.37596211,-0.19967715,-0.76275109,-0.77848656,-0.74847143,0.62501723,0.68221905,-0.27674451,0.33836958,0.44209826,-0.45693647,-0.48143223,-0.64837503,-1.0,-0.93103448,-0.17210167,-0.55714391,0.3409219
-0.50011565,0.85216924,-0.38133376,-0.19063859,0.86600268,-0.38579068,-0.2067074,-0.72241715,-0.76751851,-0.7726422,0.68505188,0.74761354,-0.27674451,0.55212844,0.2992954,-0.44224103,-0.43930576,-0.65741764,-1.0,-0.93103448,-0.17992195,-0.55338275,0.35951452
-0.5679317,0.84520495,-0.40455663,-0.20346778,0.85191915,-0.38579068,-0.22322728,-0.7106545,-0.75788449,-0.70151341,0.7143575,0.7646004,-0.5454073,0.54564368,0.27176091,-0.39250511,-0.47823079,-0.70887385,-1.0,-0.93103448,-0.12977224,-0.5246313,0.36533654
-0.54923475,0.84493535,-0.39398568,-0.19007232,0.85191915,-0.37609356,-0.22322728,-0.73390063,-0.78874902,-0.71621133,0.74363236,0.78104795,-0.17339003,0.49319828,0.28799031,-0.37925304,-0.49649637,-0.65193921,-1.0,-0.93103448,-0.12693342,-0.52552584,0.35563753
-0.61501609,0.85869162,-0.39398568,-0.19007232,0.85342197,-0.37405366,-0.2179463,-0.73162634,-0.81288248,-0.71002757,0.78013591,0.83471758,-0.17339003,0.49319828,0.26535763,-0.47220454,-0.58393527,-0.73156413,-1.0,-0.93103448,-0.2804411,-0.64132467,0.35472288
-0.61298116,0.86420937,-0.3877493,-0.19403569,0.87787095,-0.37405366,-0.22167015,-0.73399102,-0.77941868,-0.64517856,0.75209565,0.80130942,-0.75777846,0.49984208,0.25483903,-0.7053125,-0.53709116,-0.77220046,-1.0,-0.93103448,-0.18785894,-0.59349051,0.3522725
-0.42623694,0.90382322,-0.30361678,-0.14615308,0.89359094,-0.32895715,-0.18983659,-0.82320633,-0.80285218,-0.69037587,0.69328027,0.71866865,0.29244252,0.37401853,0.43715622,-0.52356708,-0.51782173,-0.64253418,-1.0,-0.93103448,-0.14172766,-0.5175324,0.30326055
-0.61891824,0.87593344,-0.30642526,-0.18691635,0.87220386,-0.3584617,-0.19424122,-0.7857363,-0.83587323,-0.71399333,0.63967014,0.69909575,-0.81336949,0.37401853,0.3629068,-0.51155102,-0.38231474,-0.58330407,-1.0,-0.93103448,-0.022529323,-0.43002203,0.32627259
-0.47919542,0.84921059,-0.38009531,-0.1972111,0.86356869,-0.38319349,-0.20547649,-0.73607625,-0.76946181,-0.75312198,0.62580124,0.67758519,-0.064403105,0.44510655,0.40356933,-0.39667286,-0.44386128,-0.64578946,-1.0,-0.93103448,-0.15435552,-0.53563786,0.35433594
-0.41912004,0.84260305,-0.40892715,-0.20083215,0.8555667,-0.38665276,-0.20547649,-0.70570097,-0.70113742,-0.69517757,0.54035007,0.59490851,-0.064403105,0.45393625,0.31287779,-0.28608472,-0.4608485,-0.72872282,-1.0,-0.93103448,-0.23749522,-0.60964609,0.36856948
-0.55531969,0.84139229,-0.41656289,-0.20083215,0.85388431,-0.38665276,-0.21197115,-0.70106114,-0.75274821,-0.61063721,0.56377969,0.62186748,-0.52054556,0.50643267,0.25874553,-0.42807971,-0.42915987,-0.72540653,-1.0,-0.93103448,-0.15116315,-0.54145846,0.37054349
-0.54248709,0.83965809,-0.4110079,-0.20867843,0.85379686,-0.38392268,-0.21197115,-0.71252215,-0.73666495,-0.64465862,0.67528511,0.73088042,-0.082605036,0.50838764,0.19558699,-0.5913402,-0.40746591,-0.7397322,-0.8,-0.93103448,-0.16536353,-0.59187476,0.36587375
-0.48279446,0.83939009,-0.4110079,-0.20807255,0.85379686,-0.38361014,-0.21235188,-0.70815226,-0.66593795,-0.55206561,0.60371128,0.66068625,-0.082605036,0.46009837,0.10108942,-0.43575224,-0.43621944,-0.72423515,-0.8,-0.93103448,-0.17964193,-0.55285524,0.36775298
-0.52456611,0.85350313,-0.37162678,-0.20807255,0.85580508,-0.38361014,-0.21235188,-0.73116171,-0.80473751,-0.58314515,0.61436242,0.66357171,-0.62606034,0.46009837,0.29024321,-0.41447094,-0.41666595,-0.68835142,-1.0,-0.93103448,-0.15173071,-0.49699079,0.35489052
